Campaign_ID,Campaign_Type,Target_Audience,Channel_Used,Language,Customer_Segment,campaign_start_date,campaign_end_date,total_duration_days,impressions,clicks,leads,conversions,revenue,acquisition_cost,avg_roi,avg_engagement_score,ctr,cpc,conversion_rate,cpa,roas
NY-CMP-1905,Email,Youth,Google,Tamil,"Tier 2 City Customers",2025-04-19,2025-04-19,18,37197,5202,2697,1694,467544,169.33,0.63,25.79,0.1398,0.032550941945405615,0.3256,0.09995867768595042,2761.1409673418766
NY-CMP-1906,"Paid Ads","Tier 2 City Customers","YouTube, Instagram",English,Youth,2024-07-01,2024-07-01,17,62316,6986,2247,1561,393372,54.14,3.65,17.32,0.1121,0.007749785284855425,0.2234,0.03468289557975657,7265.829331363133
NY-CMP-1907,SEO,"College Students","YouTube, WhatsApp",English,"Tier 2 City Customers",2025-01-11,2025-01-11,14,63088,7658,2266,1286,286778,52.07,3.28,17.77,0.1214,0.0067994254374510316,0.1679,0.04048989113530327,5507.547532168235
NY-CMP-1908,SEO,"College Students","YouTube, Google, WhatsApp",Tamil,"Working Women",2025-01-10,2025-01-10,21,39077,5634,1525,890,663940,115.87,5.44,20.6,0.1442,0.0205662051828186,0.1580,0.13019101123595506,5730.0422887719
NY-CMP-1909,Email,Youth,"Email, Facebook",Bengali,"Tier 2 City Customers",2024-07-31,2024-07-31,29,72865,6634,3779,2064,1027872,62.99,6.91,17.12,0.0910,0.00949502562556527,0.3111,0.03051841085271318,16318.018733132243
NY-CMP-1910,"Social Media","Tier 2 City Customers","WhatsApp, Email",Hindi,Youth,2025-01-30,2025-01-30,8,39522,5430,2703,1564,833612,46.62,10.43,24.54,0.1374,0.008585635359116021,0.2880,0.029808184143222505,17880.99528099528
NY-CMP-1911,SEO,"Working Women","YouTube, Instagram",English,Youth,2024-08-28,2024-08-28,6,14720,1553,851,379,116732,170.63,0.81,18.91,0.1055,0.10987121699935608,0.2440,0.4502110817941952,684.1235421672625
NY-CMP-1912,Email,"Tier 2 City Customers","YouTube, Google",Bengali,Youth,2024-07-21,2024-07-21,29,79084,3833,1586,1043,624757,109.8,4.46,8.17,0.0485,0.028645969214714323,0.2721,0.1052732502396932,5689.954462659381
NY-CMP-1913,Email,"Working Women","Instagram, WhatsApp",English,Youth,2025-03-07,2025-03-07,29,40249,2958,993,528,241824,184.68,1.48,11.13,0.0735,0.06243407707910751,0.1785,0.3497727272727273,1309.4217024041584
NY-CMP-1914,Email,Youth,"WhatsApp, Facebook",English,"Premium Shoppers",2024-12-16,2024-12-16,9,96217,5534,1800,854,252784,166.05,0.78,8.51,0.0575,0.03000542103361041,0.1543,0.19443793911007026,1522.336645588678
NY-CMP-1915,SEO,"Premium Shoppers","Facebook, WhatsApp, YouTube",Tamil,"Working Women",2025-02-19,2025-02-19,26,62399,4425,1158,896,417536,120.98,2.85,10.38,0.0709,0.027340112994350282,0.2025,0.13502232142857143,3451.2812035047114
NY-CMP-1916,Email,"Premium Shoppers","Email, Instagram, YouTube",Hindi,"College Students",2024-07-07,2024-07-07,21,40952,3255,1075,386,193772,669.61,-0.25,11.52,0.0795,0.2057173579109063,0.1186,1.7347409326424872,289.38038559758667
NY-CMP-1917,Influencer,"Working Women","Facebook, Google, YouTube",Tamil,"Tier 2 City Customers",2025-02-04,2025-02-04,26,38655,5194,2346,1859,667381,39.11,8.18,24.32,0.1344,0.007529842125529457,0.3579,0.021038192576654114,17064.203528509333
NY-CMP-1918,"Paid Ads","College Students","Google, YouTube",Tamil,"Tier 2 City Customers",2024-08-20,2024-08-20,14,74491,10818,3632,1140,694260,202.09,2.01,20.93,0.1452,0.018680902200036976,0.1054,0.17727192982456141,3435.400069276065
NY-CMP-1919,Email,Youth,YouTube,Hindi,"Tier 2 City Customers",2024-10-29,2024-10-29,28,22174,2611,1111,410,218530,233.32,1.28,18.63,0.1178,0.0893603983148219,0.1570,0.5690731707317073,936.6106634664839
NY-CMP-1920,"Social Media","Tier 2 City Customers","Email, Google",Tamil,"Tier 2 City Customers",2024-12-12,2024-12-12,18,73581,3565,1414,639,168057,300.44,-0.12,7.64,0.0485,0.08427489481065918,0.1792,0.4701721439749609,559.369591266143
NY-CMP-1921,Influencer,"College Students","WhatsApp, Instagram, Facebook",English,"College Students",2025-06-22,2025-06-22,7,18602,1835,897,297,229284,501.3,0.54,16.28,0.0986,0.27318801089918254,0.1619,1.687878787878788,457.37881508078993
NY-CMP-1922,"Paid Ads","Tier 2 City Customers","Facebook, Email",Bengali,"Premium Shoppers",2025-04-05,2025-04-05,14,59636,7610,2133,1704,1242216,50.99,13.3,19.19,0.1276,0.006700394218134034,0.2239,0.029923708920187794,24361.95332418121
NY-CMP-1923,Email,Youth,Facebook,Bengali,"Tier 2 City Customers",2024-09-17,2024-09-17,27,61206,8034,1641,1255,399090,211.86,0.5,17.86,0.1313,0.02637042569081404,0.1562,0.16881274900398408,1883.7439818748228
NY-CMP-1924,"Paid Ads","College Students",WhatsApp,English,"College Students",2024-09-17,2024-09-17,25,98579,3954,1804,601,439331,88.78,7.23,6.45,0.0401,0.022453211937278707,0.1520,0.14772046589018303,4948.5357062401445
NY-CMP-1925,Email,"Tier 2 City Customers",WhatsApp,Hindi,"College Students",2024-12-16,2024-12-16,24,97620,7794,4672,2548,1709708,62,9.82,15.38,0.0798,0.007954837054144213,0.3269,0.02433281004709576,27575.935483870966
NY-CMP-1926,Email,"Tier 2 City Customers",WhatsApp,Tamil,"Premium Shoppers",2025-04-06,2025-04-06,9,62654,8560,3298,1735,733905,40.12,9.54,21.7,0.1366,0.004686915887850467,0.2027,0.023123919308357346,18292.746759720838
NY-CMP-1927,Influencer,"Tier 2 City Customers","Instagram, WhatsApp",Tamil,"Working Women",2025-05-01,2025-05-01,12,28609,1605,719,274,112888,614.39,-0.33,9.08,0.0561,0.38279750778816196,0.1707,2.2422992700729925,183.73996972606977
NY-CMP-1928,"Social Media","College Students",Email,Tamil,"Premium Shoppers",2024-11-22,2024-11-22,17,30607,3151,1323,761,194816,362.99,-0.29,17.1,0.1030,0.11519834973024437,0.2415,0.47699080157687257,536.6979806606242
NY-CMP-1929,SEO,"Working Women","Facebook, YouTube",Bengali,"College Students",2025-04-12,2025-04-12,30,96982,6452,2620,1699,399265,61.3,2.83,11.11,0.0665,0.009500929944203347,0.2633,0.03608004708652148,6513.295269168027
NY-CMP-1930,Email,"College Students","WhatsApp, Google",Tamil,"Working Women",2025-05-16,2025-05-16,21,24722,2665,872,300,158700,805.11,-0.34,15.52,0.1078,0.3021050656660413,0.1126,2.6837,197.11592204791893
NY-CMP-1931,Influencer,Youth,Facebook,English,Youth,2024-07-03,2024-07-03,26,39929,3747,1149,401,284710,361.57,0.96,13.27,0.0938,0.09649586335735255,0.1070,0.9016708229426433,787.4270542356943
NY-CMP-1932,"Paid Ads","Premium Shoppers","WhatsApp, Email, YouTube",Hindi,"Working Women",2025-01-21,2025-01-21,29,27294,654,277,92,72956,867.66,-0.09,3.75,0.0240,1.326697247706422,0.1407,9.431086956521739,84.08362722725492
NY-CMP-1933,"Paid Ads","College Students","Facebook, YouTube, Google",English,"Working Women",2024-11-24,2024-11-24,24,64791,5107,1187,418,221540,162.2,2.27,10.36,0.0788,0.03176032896025063,0.0818,0.3880382775119617,1365.8446362515415
NY-CMP-1934,SEO,"College Students","Facebook, WhatsApp, YouTube",Tamil,"Working Women",2024-10-05,2024-10-05,17,75149,8943,2050,957,695739,175.41,3.14,15.9,0.1190,0.019614223414961423,0.1070,0.18329153605015674,3966.3588164870876
NY-CMP-1935,SEO,"Premium Shoppers","YouTube, WhatsApp, Email",Bengali,"Working Women",2024-12-20,2024-12-20,21,39520,5023,2889,1173,561867,136.76,2.5,22.99,0.1271,0.027226756918176387,0.2335,0.11658994032395566,4108.416203568295
NY-CMP-1936,"Social Media","Tier 2 City Customers","WhatsApp, Email, Instagram",English,Youth,2025-01-20,2025-01-20,13,19944,2122,747,479,131246,196.96,0.39,16.79,0.1064,0.09281809613572102,0.2257,0.4111899791231733,666.3586515028431
NY-CMP-1937,Influencer,Youth,"Email, Google",Bengali,"College Students",2025-01-30,2025-01-30,26,34152,2610,733,253,148764,1063.29,-0.45,10.53,0.0764,0.40739080459770116,0.0969,4.202727272727272,139.9091499026606
NY-CMP-1938,"Social Media","Premium Shoppers","YouTube, Email, Facebook",Bengali,Youth,2025-03-08,2025-03-08,28,16338,850,410,315,202230,810.49,-0.21,9.64,0.0520,0.9535176470588236,0.3706,2.572984126984127,249.51572505521352
NY-CMP-1939,Influencer,"Working Women","Facebook, Email",Bengali,"Premium Shoppers",2024-10-09,2024-10-09,9,30626,3518,1104,838,631014,123.43,5.1,17.83,0.1149,0.03508527572484366,0.2382,0.14729116945107398,5112.322774041967
NY-CMP-1940,SEO,Youth,Facebook,English,"Working Women",2025-04-12,2025-04-12,23,24784,2134,599,213,158472,1383.91,-0.46,11.89,0.0861,0.6485051546391752,0.0998,6.497230046948357,114.51033665484026
NY-CMP-1941,Email,"Working Women","YouTube, Facebook",English,"College Students",2025-03-14,2025-03-14,10,32692,3295,1302,976,425536,281.27,0.55,17.05,0.1008,0.08536267071320182,0.2962,0.28818647540983605,1512.909304227255
NY-CMP-1942,SEO,"Premium Shoppers","WhatsApp, Google",Hindi,"Premium Shoppers",2025-01-09,2025-01-09,27,53144,3442,807,489,184842,549.02,-0.31,8.92,0.0648,0.15950610110400928,0.1421,1.1227402862985685,336.6762595169575
NY-CMP-1943,Influencer,"College Students","Google, YouTube, Facebook",Tamil,Youth,2024-12-15,2024-12-15,14,52958,6805,1980,1308,770412,209.8,1.81,19.06,0.1285,0.030830271858927262,0.1922,0.16039755351681959,3672.1258341277403
NY-CMP-1944,SEO,"Working Women",Email,Tamil,"Working Women",2025-04-23,2025-04-23,7,76844,6573,1660,1001,328328,94.72,2.46,12.02,0.0855,0.01441046706222425,0.1523,0.09462537462537463,3466.300675675676
NY-CMP-1945,"Paid Ads","College Students","Facebook, Google, Instagram",Tamil,"College Students",2025-05-07,2025-05-07,12,58528,3075,1302,747,389187,205.01,1.54,8.75,0.0525,0.066669918699187,0.2429,0.27444444444444444,1898.3805668016196
NY-CMP-1946,"Paid Ads","Premium Shoppers","WhatsApp, Google, Instagram",English,"Tier 2 City Customers",2025-01-27,2025-01-27,22,63505,9081,4460,2222,1099890,93.97,4.27,24.82,0.1430,0.010347979297434202,0.2447,0.04229072907290729,11704.69298712355
NY-CMP-1947,SEO,Youth,"Instagram, WhatsApp, Google",Bengali,"Premium Shoppers",2025-05-07,2025-05-07,16,18795,942,543,342,142614,652.27,-0.36,9.72,0.0501,0.6924309978768577,0.3631,1.9072222222222222,218.64258665889892
NY-CMP-1948,"Paid Ads","Premium Shoppers",YouTube,English,"Premium Shoppers",2025-02-19,2025-02-19,22,68956,5933,3518,2435,1631450,72.01,8.3,17.24,0.0860,0.01213719871902916,0.4104,0.029572895277207394,22655.881127621164
NY-CMP-1949,SEO,"College Students","Email, YouTube",Bengali,"College Students",2025-03-02,2025-03-02,26,75367,2927,1010,424,203944,379.71,0.27,5.79,0.0388,0.12972668261018105,0.1449,0.8955424528301886,537.1046324826842
NY-CMP-1950,"Paid Ads",Youth,"YouTube, Google, WhatsApp",English,Youth,2024-10-25,2024-10-25,22,41179,6108,1542,1167,764385,114.26,4.73,21.41,0.1483,0.018706614276358873,0.1911,0.09790916880891175,6689.873971643619
NY-CMP-1951,Influencer,"Working Women",Email,Bengali,"Working Women",2024-09-04,2024-09-04,21,17823,2183,726,226,70060,1002.76,-0.69,17.59,0.1225,0.45934951901053594,0.1035,4.436991150442478,69.86716662012844
NY-CMP-1952,"Social Media","Premium Shoppers","YouTube, WhatsApp",English,"Premium Shoppers",2025-05-04,2025-05-04,5,24724,2255,576,293,126283,721.73,-0.4,12.64,0.0912,0.3200576496674058,0.1299,2.4632423208191128,174.9726351959874
NY-CMP-1953,Email,"Working Women","Facebook, Google",Hindi,"College Students",2025-04-16,2025-04-16,9,79078,5564,1586,717,382161,272.88,0.95,9.95,0.0704,0.04904385334291876,0.1289,0.3805857740585774,1400.4727352682498
NY-CMP-1954,"Social Media",Youth,"Google, WhatsApp",Bengali,"Working Women",2024-10-24,2024-10-24,26,61722,6584,3476,2535,795990,83.27,2.77,20.41,0.1067,0.012647326852976913,0.3850,0.032848126232741616,9559.144950162123
NY-CMP-1955,SEO,"College Students","Google, Facebook",Bengali,"Working Women",2025-05-22,2025-05-22,16,77775,2403,536,191,39919,1436.63,-0.85,4.02,0.0309,0.5978485226799835,0.0795,7.521623036649215,27.786556037393062
NY-CMP-1956,"Paid Ads","Working Women","YouTube, Instagram",English,"Working Women",2025-02-26,2025-02-26,14,92072,5849,2558,1750,1226750,143.64,3.88,11.03,0.0635,0.024558044110104288,0.2992,0.08207999999999999,8540.448343079923
NY-CMP-1957,Influencer,Youth,"WhatsApp, Facebook, Instagram",Bengali,"Tier 2 City Customers",2024-12-15,2024-12-15,13,97546,13388,6028,3258,1475874,61.72,6.34,23.24,0.1372,0.004610098595757395,0.2434,0.01894413750767342,23912.410887880753
NY-CMP-1958,"Paid Ads","College Students",Google,Bengali,"Premium Shoppers",2025-01-25,2025-01-25,17,88472,9910,5890,4696,2127288,20.41,21.19,23.17,0.1120,0.0020595358224016146,0.4739,0.004346252129471891,104227.73150416462
NY-CMP-1959,Influencer,"Working Women","Google, YouTube, Instagram",Tamil,Youth,2024-10-30,2024-10-30,9,46819,6883,2035,1325,364375,174.79,0.57,21.88,0.1470,0.025394450094435566,0.1925,0.13191698113207548,2084.6444304594083
NY-CMP-1960,SEO,Youth,Facebook,Bengali,"Tier 2 City Customers",2025-02-10,2025-02-10,26,77406,4668,2745,1064,228760,255.92,-0.16,10.95,0.0603,0.05482433590402742,0.2279,0.24052631578947367,893.8730853391685
NY-CMP-1961,SEO,Youth,YouTube,English,"Premium Shoppers",2024-12-31,2024-12-31,26,28339,1610,427,193,88780,987.59,-0.53,7.87,0.0568,0.6134099378881988,0.1199,5.117046632124352,89.89560445123989
NY-CMP-1962,Email,"Tier 2 City Customers","Google, Instagram",Bengali,"Premium Shoppers",2024-10-08,2024-10-08,21,88980,8010,2009,1434,727038,154.94,2.27,12.87,0.0900,0.019343320848938826,0.1790,0.10804741980474197,4692.384148702724
NY-CMP-1963,"Paid Ads","Working Women",WhatsApp,Hindi,"Tier 2 City Customers",2025-02-23,2025-02-23,14,57665,6478,1927,1048,666528,220.74,1.88,16.39,0.1123,0.034075331892559436,0.1618,0.21062977099236643,3019.516172873063
NY-CMP-1964,"Social Media","Working Women","Facebook, YouTube, Google",Bengali,"College Students",2025-03-11,2025-03-11,14,29230,3723,1897,716,519816,240.83,2.01,21.68,0.1274,0.06468708031157669,0.1923,0.33635474860335196,2158.4354108707385
NY-CMP-1965,"Social Media",Youth,"Instagram, Facebook, Email",English,"Premium Shoppers",2024-09-29,2024-09-29,21,70440,3435,778,381,248031,437.48,0.49,6.52,0.0488,0.1273595342066958,0.1109,1.148241469816273,566.9539178933894
NY-CMP-1966,"Social Media","Tier 2 City Customers","Google, Facebook, Instagram",Hindi,"Working Women",2025-02-03,2025-02-03,25,52312,3242,1456,503,385801,439.18,0.75,9.94,0.0620,0.13546576187538556,0.1552,0.8731212723658052,878.4575800355208
NY-CMP-1967,"Social Media",Youth,Email,Tamil,"Tier 2 City Customers",2024-10-02,2024-10-02,20,87942,6822,2887,2046,619938,77.84,2.89,13.37,0.0776,0.011410143652887717,0.2999,0.03804496578690127,7964.260020554984
NY-CMP-1968,SEO,"College Students","WhatsApp, Facebook, Instagram",Tamil,"Working Women",2025-01-03,2025-01-03,26,12314,829,410,272,170544,527.19,0.19,12.27,0.0673,0.6359348612786491,0.3281,1.938198529411765,323.49627269106014
NY-CMP-1969,SEO,"Premium Shoppers","YouTube, Google",English,"Premium Shoppers",2025-01-10,2025-01-10,17,35038,4485,1278,748,319396,360.6,0.18,18.58,0.1280,0.08040133779264215,0.1668,0.48208556149732623,885.73488630061
NY-CMP-1970,SEO,"Tier 2 City Customers","Facebook, Email",English,Youth,2024-07-07,2024-07-07,10,74506,9361,1913,1455,391395,88.43,2.04,17.08,0.1256,0.009446640316205535,0.1554,0.0607766323024055,4426.043198009725
NY-CMP-1971,SEO,"College Students",YouTube,Hindi,"College Students",2024-10-17,2024-10-17,8,68209,7861,3664,1404,1076868,110.59,5.94,18.95,0.1152,0.014068184709324513,0.1786,0.07876780626780627,9737.480784881092
NY-CMP-1972,"Paid Ads","Premium Shoppers","YouTube, Instagram, Facebook",English,"Working Women",2025-04-02,2025-04-02,17,78113,9327,3710,2657,587197,87.37,1.53,20.09,0.1194,0.009367427897501876,0.2849,0.032882950696274,6720.808057685704
NY-CMP-1973,"Social Media","Tier 2 City Customers",Email,Bengali,Youth,2024-07-13,2024-07-13,5,10061,1252,565,205,126895,885.31,-0.3,20.1,0.1244,0.7071166134185303,0.1637,4.318585365853658,143.3339734104438
NY-CMP-1974,"Social Media","Premium Shoppers","Instagram, YouTube",Hindi,Youth,2025-05-12,2025-05-12,14,72592,3842,1967,657,323244,141.15,2.49,8.91,0.0529,0.03673867777199376,0.1710,0.21484018264840182,2290.0743889479277
NY-CMP-1975,Influencer,Youth,"Facebook, Instagram, YouTube",Hindi,"Premium Shoppers",2024-12-31,2024-12-31,21,43830,4103,2331,1461,619464,132.41,2.2,18.01,0.0936,0.032271508652205703,0.3561,0.09062970568104038,4678.3777660297565
NY-CMP-1976,"Paid Ads",Youth,"WhatsApp, Email",English,Youth,2024-09-30,2024-09-30,5,49293,3665,2163,1069,738679,220.92,2.13,13.99,0.0744,0.06027830832196453,0.2917,0.2066604303086997,3343.6492848089806
NY-CMP-1977,SEO,Youth,YouTube,Tamil,"College Students",2024-09-24,2024-09-24,17,13025,900,351,138,56718,857.82,-0.52,10.66,0.0691,0.9531333333333334,0.1533,6.21608695652174,66.11876617472197
NY-CMP-1978,Email,"Tier 2 City Customers","YouTube, Facebook",Tamil,"College Students",2024-10-02,2024-10-02,19,94688,13340,3749,2973,2033532,83.05,7.24,21.19,0.1409,0.006225637181409295,0.2229,0.0279347460477632,24485.635159542446
NY-CMP-1979,Influencer,Youth,"Google, Facebook",English,"Working Women",2025-02-09,2025-02-09,25,22043,1522,904,297,187407,625.02,0.01,12.35,0.0690,0.4106570302233903,0.1951,2.1044444444444443,299.8416050686378
NY-CMP-1980,SEO,"Tier 2 City Customers","Instagram, Google, Facebook",Tamil,"College Students",2025-03-17,2025-03-17,27,96662,8998,4724,3719,2372722,31.91,18.99,18.04,0.0931,0.003546343631918204,0.4133,0.008580263511696693,74356.69069257285
NY-CMP-1981,"Paid Ads","Premium Shoppers","Facebook, Email",English,Youth,2025-03-01,2025-03-01,21,33154,4100,1888,1307,589457,181.94,1.48,22,0.1237,0.04437560975609756,0.3188,0.13920428462127007,3239.842805320435
NY-CMP-1982,"Social Media","College Students","Google, Facebook",Tamil,Youth,2025-05-25,2025-05-25,22,65521,2666,997,719,433557,411.58,0.47,6.69,0.0407,0.15438109527381844,0.2697,0.5724339360222531,1053.3966665046894
NY-CMP-1983,SEO,"Working Women","YouTube, Email",Tamil,Youth,2024-12-08,2024-12-08,23,16264,1635,615,222,116994,1094.59,-0.52,15.2,0.1005,0.6694740061162079,0.1358,4.930585585585585,106.88385605569209
NY-CMP-1984,"Paid Ads","College Students","Facebook, Email",Hindi,"Premium Shoppers",2024-10-16,2024-10-16,21,24261,579,334,170,62050,1324.75,-0.72,4.46,0.0239,2.2879965457685665,0.2936,7.79264705882353,46.83902623136441
NY-CMP-1985,Email,Youth,Facebook,Tamil,"College Students",2025-05-09,2025-05-09,9,45617,4028,1498,477,321021,118.3,4.69,13.16,0.0883,0.02936941410129096,0.1184,0.24800838574423478,2713.6179205409976
NY-CMP-1986,Influencer,"Tier 2 City Customers","YouTube, Instagram, WhatsApp",English,"Working Women",2024-11-23,2024-11-23,26,30425,4406,1040,639,288189,208.03,1.17,20,0.1448,0.047215161143894686,0.1450,0.32555555555555554,1385.3242320819113
NY-CMP-1987,SEO,Youth,Google,Hindi,"Premium Shoppers",2024-09-06,2024-09-06,10,81259,5620,1166,704,506880,180.35,2.99,9.22,0.0692,0.03209074733096085,0.1253,0.25617897727272726,2810.5350706958693
NY-CMP-1988,Influencer,"Tier 2 City Customers","WhatsApp, Google",Tamil,"Tier 2 City Customers",2024-12-28,2024-12-28,16,58571,3711,1363,439,206769,126.54,2.72,9.41,0.0634,0.03409862570735651,0.1183,0.28824601366742597,1634.0208629682313
NY-CMP-1989,Influencer,"Tier 2 City Customers","Instagram, Facebook",English,"Tier 2 City Customers",2025-03-02,2025-03-02,29,15354,2092,1088,688,491232,126.52,4.64,25.19,0.1363,0.060478011472275335,0.3289,0.1838953488372093,3882.6430603857098
NY-CMP-1990,Influencer,"Working Women","Email, Facebook, YouTube",Tamil,Youth,2024-12-01,2024-12-01,13,56784,1296,521,230,114080,885.5,-0.44,3.6,0.0228,0.6832561728395061,0.1775,3.85,128.83116883116884
NY-CMP-1991,SEO,"College Students","Email, Instagram, WhatsApp",Hindi,"Tier 2 City Customers",2025-03-20,2025-03-20,16,12008,1668,403,297,144342,349.52,0.39,19.72,0.1389,0.20954436450839328,0.1781,1.1768350168350168,412.97207598992907
NY-CMP-1992,"Paid Ads","Premium Shoppers","Google, YouTube",Bengali,"Tier 2 City Customers",2024-11-08,2024-11-08,5,64806,8899,5044,3191,1975229,56.06,10.04,26.44,0.1373,0.006299584222946399,0.3586,0.017568160451269195,35234.19550481626
NY-CMP-1993,"Social Media","Working Women","YouTube, Facebook, Instagram",Tamil,"Tier 2 City Customers",2024-11-28,2024-11-28,13,50726,2395,540,295,71685,601.55,-0.6,6.37,0.0472,0.2511691022964509,0.1232,2.0391525423728813,119.1671515252265
NY-CMP-1994,Influencer,"College Students",WhatsApp,Bengali,"Working Women",2025-01-01,2025-01-01,27,81475,7438,2328,708,238596,337.43,0,12.86,0.0913,0.04536568970153267,0.0952,0.4765960451977401,707.0977684260439
